# pdg,pid,reco_coszen,reco_energy,true_energy,true_coszen,weight
13,0,0.900,36.9,208.686411,0.602787,2.926492e-08
13,1,0.300,20.7,199.351864,0.340236,1.514564e-08
13,1,0.700,27.7,346.741451,0.610234,3.415385e-08
13,1,-0.100,15.6,446.955066,0.732532,3.655077e-08
13,0,0.300, 8.7,203.914423,0.507615,2.902517e-08
13,0,0.900,11.7,238.213434,0.735813,3.922784e-08
13,1,0.500,36.9,235.211313,0.541592,3.660780e-08
13,1,0.300,27.7,257.806699,0.621693,3.294564e-08
13,1,0.900,15.6,293.078211,0.651766,2.508909e-08
13,1,0.500,36.9,289.375290,0.565280,3.110173e-08
13,1,0.300,27.7,340.504782,0.356791,1.487548e-08
13,0,-0.500,20.7,250.611768,0.615265,3.809387e-08
13,0,0.500,20.7,221.556574,0.675043,3.012556e-08
13,1,0.700,36.9,226.701711,0.235328,2.654015e-09
13,1,-0.300,36.9,252.272523,0.547860,3.418347e-08
13,0,0.900,11.7,293.131338,0.666697,4.165486e-08
13,0,0.700,27.7,204.236189,0.578146,3.314216e-08
13,0,-0.100,49.2,250.305451,0.686753,3.873431e-08
13,0,0.300,20.7,336.389254,0.508678,2.787328e-08
13,0,-0.100,15.6,180.431467,0.399909,1.903513e-08
13,0,0.700,27.7,237.178778,0.561779,3.041587e-08
13,1,0.500,36.9,229.693965,0.554723,2.377235e-08
13,0,-0.100,15.6,194.991284,0.432497,2.169219e-08
13,1,-0.100,36.9,237.085394,0.394796,1.582635e-08
13,1,0.700,15.6,341.399127,0.865468,7.482267e-08
13,0,0.700,20.7,260.166154,0.557966,3.314062e-08
13,0,0.700,20.7,326.740768,0.611047,2.665714e-08
13,0,-0.500,20.7,185.610930,0.479885,2.343570e-08
13,1,0.500,49.2,237.161780,0.483190,2.564746e-08
13,0,-0.100,11.7,210.006720,0.268168,4.485868e-09
13,0,0.500,49.2,206.563837,0.583351,3.626547e-08
13,0,-0.300,15.6,255.301434,0.579027,3.935010e-08
13,1,0.100,20.7,189.726796,0.556140,2.553492e-08
13,0,0.100,15.6,379.906697,0.235970,3.259291e-09
13,0,0.500, 8.7,325.551440,0.817692,6.605561e-08
13,1,0.500,27.7,209.420374,0.517819,2.918268e-08
13,1,0.700,27.7,219.732738,0.623628,2.769083e-08
13,0,-0.900, 8.7,219.963312,0.447356,2.753468e-08
13,1,0.500,20.7,316.296812,0.882793,8.772447e-08
13,1,0.700,36.9,435.742479,0.364150,1.194954e-08
13,0,0.500,20.7,191.946505,0.479977,2.258845e-08
13,0,0.500,15.6,198.470033,0.543138,3.221648e-08
13,1,0.500,27.7,294.064162,0.184911,1.084435e-09
13,0,-0.700,15.6,221.383648,0.351146,1.749130e-08
13,1,0.300,49.2,488.522978,0.727346,4.138768e-08
13,0,0.900,27.7,220.326208,0.522964,3.154349e-08
13,0,-0.700, 6.6,170.223620,0.463142,1.625682e-08
13,1,0.700,20.7,286.840676,0.491122,2.817824e-08
13,0,-0.100,20.7,191.715002,0.599116,3.136859e-08
13,1,0.500,15.6,272.766692,0.762213,5.225162e-08
13,0,0.900,20.7,202.062109,0.364039,1.731264e-08
13,1,0.300,49.2,278.380210,0.419690,1.678153e-08
13,0,-0.300,15.6,195.654200,0.500937,2.204384e-08
13,0,0.500,20.7,198.700569,0.567859,3.120043e-08
13,1,0.300,27.7,231.617956,0.513312,3.206148e-08
13,0,0.900,11.7,289.957499,0.591756,3.940487e-08
13,1,0.500,36.9,319.904544,0.647088,3.875513e-08
13,1,0.500,15.6,227.777926,0.655147,3.499867e-08
13,0,-0.100,27.7,225.163036,0.614707,3.061403e-08
13,0,0.300, 6.6,194.768556,0.481557,2.613941e-08
13,1,0.700,27.7,481.118229,0.823330,5.973560e-08
13,0,0.100,11.7,289.192699,0.462598,2.934707e-08
13,1,0.500,20.7,248.613938,0.602023,4.011889e-08
13,0,0.100,11.7,320.964393,0.550170,3.208496e-08
13,0,-0.100, 6.6,240.706951,0.561307,3.147346e-08
13,0,-0.500, 8.7,460.435496,0.538019,3.971537e-08
13,0,-0.100,11.7,217.629222,0.541756,2.960857e-08
13,0,-0.300,27.7,207.013699,0.336625,6.777327e-09
13,0,0.500,49.2,273.141298,0.529726,2.032151e-08
13,1,0.700,49.2,228.755440,0.325142,6.846688e-09
13,1,0.500,36.9,439.079432,0.680663,3.241146e-08
13,0,0.100,27.7,218.498075,0.586718,3.216488e-08
13,1,-0.900,15.6,216.486420,0.472656,2.248249e-08
13,1,0.900,36.9,260.705848,0.632427,3.535878e-08
13,1,0.500,49.2,238.918194,0.407473,1.173538e-08
13,0,0.300,27.7,220.025340,0.399333,2.077248e-08
13,0,-0.300,11.7,248.842682,0.563917,2.871579e-08
13,0,0.700,15.6,226.369806,0.469006,2.582286e-08
13,0,0.500,27.7,277.609856,0.621575,3.095258e-08
13,1,-0.500,36.9,231.271430,0.562491,2.750434e-08
13,0,0.300,27.7,194.650493,0.431481,2.068903e-08
13,1,0.300,36.9,467.365097,0.499192,3.798406e-08
13,1,-0.900,49.2,198.800757,0.443549,2.549023e-08
13,0,0.100,20.7,208.878277,0.423133,2.154214e-08
13,1,0.500,15.6,237.822103,0.668044,4.373748e-08
13,0,0.500,27.7,319.615526,0.403908,2.479893e-08
13,0,0.100,27.7,214.775120,0.499802,2.516933e-08
13,0,-0.700,11.7,232.253279,0.676759,4.090532e-08
13,1,0.900,20.7,229.945439,0.642341,3.935570e-08
13,1,0.900,20.7,293.907204,0.774179,4.541967e-08
13,1,-0.700,11.7,248.884700,0.732928,4.033743e-08
13,1,-0.500,20.7,208.700174,0.409761,2.154026e-08
13,0,0.300,11.7,202.603169,0.542701,3.013553e-08
13,0,0.900,36.9,187.600328,0.429053,1.220522e-08
13,0,-0.100,36.9,186.028533,0.422821,2.034793e-08
13,1,0.500,20.7,193.281040,0.542376,2.512021e-08
13,0,0.500,11.7,290.798713,0.739820,4.965502e-08
13,0,0.900,20.7,208.012785,0.522753,2.615347e-08
13,0,0.700,27.7,246.513553,0.594708,3.726514e-08
13,1,0.700,49.2,281.394354,0.638570,3.104886e-08
13,1,0.900,27.7,342.167971,0.762959,3.847698e-08
13,0,0.500,20.7,193.821449,0.555721,2.592243e-08
13,0,-0.500,11.7,215.625156,0.467886,2.795789e-08
13,0,-0.100, 8.7,235.335692,0.562526,2.485709e-08
13,1,0.500,15.6,259.489612,0.680010,4.888088e-08
13,0,0.300,36.9,217.491360,0.524470,2.832371e-08
13,0,0.900,36.9,232.783500,0.583206,3.333253e-08
13,0,0.900,15.6,277.468820,0.668444,4.147460e-08
13,0,0.300,20.7,308.712138,0.620536,3.298751e-08
13,0,0.500,36.9,219.820002,0.439259,2.032146e-08
13,0,0.300,27.7,330.877135,0.831701,9.018437e-08
13,0,0.700,11.7,301.644174,0.688662,3.234140e-08
13,1,0.900,20.7,276.473106,0.505293,1.945479e-08
13,1,0.700,49.2,250.038027,0.469828,1.479393e-08
13,1,0.500,36.9,227.490072,0.588039,3.202303e-08
13,0,0.500,11.7,279.324741,0.716101,4.084831e-08
13,1,-0.700,36.9,211.528079,0.289997,1.295059e-08
13,0,-0.700, 8.7,233.895250,0.602145,3.611790e-08
13,0,-0.300,15.6,205.853686,0.312344,7.416698e-09
13,0,0.500,36.9,345.358106,0.654803,3.033730e-08
13,1,-0.900,15.6,183.807704,0.289322,9.331986e-09
13,0,0.300,20.7,207.620732,0.615944,3.174132e-08
13,1,-0.100,20.7,226.320523,0.576849,3.406002e-08
13,0,0.500,49.2,230.680988,0.508581,1.927354e-08
13,1,-0.500,20.7,184.619612,0.420752,1.458468e-08
13,0,0.900,20.7,221.767895,0.424241,2.547907e-08
13,0,0.500,27.7,286.311880,0.479373,2.555991e-08
13,1,0.900,49.2,253.814417,0.628466,3.009343e-08
13,1,0.900,36.9,344.327731,0.780708,4.036547e-08
13,0,0.100,20.7,258.794860,0.620086,3.064641e-08
13,1,0.300,36.9,221.149210,0.459478,2.251103e-08
13,0,-0.100,27.7,304.449369,0.539674,2.699749e-08
13,1,0.500,27.7,213.333535,0.443900,2.102854e-08
13,0,0.500,20.7,186.182923,0.318726,7.264149e-09
13,0,-0.100,20.7,241.220468,0.494500,1.935110e-08
13,1,0.500,49.2,322.314511,0.600571,2.610421e-08
13,1,0.500,49.2,272.841117,0.458115,2.251444e-08
13,1,0.700,36.9,289.703171,0.741049,4.824290e-08
13,1,0.300,36.9,202.116188,0.382703,1.717835e-08
13,0,0.100,20.7,193.952165,0.508962,2.850224e-08
13,0,0.100,15.6,222.979652,0.429147,2.279316e-08
13,1,0.500,27.7,265.726103,0.564006,3.148782e-08
13,0,0.700,20.7,221.298398,0.445975,2.207119e-08
13,1,0.900,15.6,250.832083,0.682363,3.133489e-08
13,1,0.700,15.6,275.768676,0.601474,4.361653e-08
13,1,0.700,27.7,286.619626,0.358636,8.932653e-09
13,1,0.100,36.9,211.882335,0.422001,2.002503e-08
13,0,-0.100,49.2,255.283014,0.696175,4.301184e-08
13,1,-0.900,49.2,225.003479,0.501209,2.903446e-08
13,1,0.500,49.2,263.505375,0.483578,2.628543e-08
13,0,-0.100,36.9,321.523992,0.710840,3.669899e-08
13,0,0.900,15.6,222.749481,0.434961,1.234228e-08
13,0,-0.100,20.7,282.223935,0.701148,3.927123e-08
13,0,0.700,49.2,204.819717,0.516477,2.621266e-08
13,0,-0.100,27.7,216.855179,0.415233,2.007960e-08
13,1,0.700,20.7,355.975288,0.773820,5.634259e-08
13,0,0.100,36.9,255.445961,0.616094,4.574424e-08
13,1,0.700,27.7,327.815791,0.523344,3.216884e-08
13,1,0.300,27.7,237.868785,0.657203,3.324038e-08
13,1,0.700,27.7,240.118455,0.586265,3.193994e-08
13,0,-0.700, 8.7,233.535136,0.460077,2.382775e-08
13,1,-0.100,20.7,197.678723,0.354635,1.412733e-08
13,1,0.300,36.9,268.432219,0.406563,2.117283e-08
13,1,0.700,27.7,201.828072,0.524784,2.562989e-08
13,1,0.300,49.2,246.451886,0.411989,2.162711e-08
13,0,0.900,27.7,244.337148,0.724773,4.813345e-08
13,0,0.700,15.6,200.623360,0.550225,2.725540e-08
13,0,-0.300,11.7,270.836814,0.533696,3.176254e-08
13,0,0.500,20.7,238.937469,0.464794,2.386152e-08
13,0,0.700,20.7,241.360708,0.725340,4.503992e-08
13,0,0.700,20.7,255.486479,0.626514,3.553655e-08
13,0,0.700,36.9,197.079971,0.392546,1.391470e-08
13,1,0.900,49.2,411.270985,0.677012,3.514652e-08
13,0,0.100,15.6,263.196191,0.759028,5.631881e-08
13,1,0.900,36.9,330.241264,0.782000,4.396397e-08
13,1,0.500,15.6,283.839161,0.605477,2.653676e-08
13,1,0.300,49.2,302.447620,0.412087,1.356837e-08
13,1,0.500,49.2,460.075679,0.574680,2.499124e-08
13,0,0.700,20.7,234.162439,0.616587,4.314969e-08
13,0,-0.300,15.6,265.265275,0.653303,4.313464e-08
13,1,0.300,36.9,211.274464,0.410581,2.043385e-08
13,1,0.300,36.9,485.625936,0.584970,3.028799e-08
13,1,0.700,36.9,345.856445,0.703461,3.518097e-08
13,1,0.900,20.7,289.309711,0.395518,1.110419e-08
13,1,-0.900,20.7,185.752631,0.322593,1.375470e-08
13,1,0.500,49.2,203.538552,0.389971,1.074309e-08
13,1,0.700,49.2,252.118351,0.642435,3.499662e-08
13,0,-0.500,27.7,219.196052,0.532246,3.069670e-08
13,1,0.300,36.9,200.279728,0.514687,1.784590e-08
13,0,0.100,27.7,207.204910,0.478358,2.565439e-08
13,1,-0.100,15.6,293.469481,0.969008,8.476085e-08
13,0,-0.700, 8.7,230.720939,0.472450,1.988339e-08
13,0,0.500,20.7,294.093252,0.699281,4.821809e-08
13,0,0.300,36.9,198.601108,0.570058,2.530787e-08
13,1,0.900,27.7,249.628961,0.624890,3.190633e-08
13,0,0.300,11.7,213.790191,0.639476,4.324106e-08
13,1,0.100,36.9,172.572183,0.234077,3.007079e-09
13,0,0.100,15.6,385.018653,0.479632,2.972559e-08
13,1,0.700,15.6,197.765519,0.552640,2.706675e-08
13,1,-0.500,36.9,213.888505,0.507813,2.550549e-08
13,0,-0.100,11.7,203.513487,0.437685,2.272522e-08
13,0,0.300,27.7,212.350322,0.459640,1.590993e-08
13,1,0.100,36.9,188.622301,0.131155,1.912241e-10
13,0,0.700,49.2,200.637518,0.423386,1.577118e-08
13,0,0.700,36.9,332.993285,0.551431,3.801987e-08
13,0,0.300,27.7,214.580480,0.401279,1.616800e-08
13,1,0.100,27.7,247.008913,0.401885,2.357114e-08
13,1,0.500,27.7,226.089703,0.504886,1.879670e-08
13,0,-0.500, 8.7,259.427490,0.526816,2.823738e-08
13,1,0.500,15.6,264.270286,0.685011,4.892518e-08
13,1,0.900,49.2,268.698444,0.707883,3.313619e-08
13,1,0.700,27.7,231.643045,0.560248,2.882914e-08
13,0,0.300,27.7,205.713483,0.588454,3.177110e-08
13,0,0.300,27.7,227.721549,0.602934,3.010697e-08
13,1,-0.100,49.2,243.916046,0.703761,4.340381e-08
13,0,-0.100,20.7,173.491567,0.393363,1.639495e-08
13,1,0.500,20.7,415.092391,0.717661,5.955032e-08
13,0,0.300,27.7,259.085000,0.565881,2.961940e-08
13,1,0.700,20.7,193.249654,0.511236,2.879519e-08
13,1,0.700,20.7,196.959652,0.533586,2.806391e-08
13,0,-0.300, 8.7,217.936057,0.542347,3.079417e-08
13,0,0.900,20.7,244.713135,0.648673,3.524378e-08
13,1,0.700,49.2,352.050440,0.779542,5.753461e-08
13,1,0.300,27.7,189.392945,0.340022,7.731356e-09
13,1,0.700,49.2,295.694834,0.670921,3.398732e-08
13,1,0.500,20.7,228.389790,0.459921,2.319165e-08
13,1,-0.300,20.7,297.789425,0.654970,3.498755e-08
13,1,0.500,27.7,277.704869,0.616966,3.150140e-08
13,1,0.500,27.7,229.132081,0.562153,3.029641e-08
13,1,0.700,20.7,215.115541,0.556178,2.723568e-08
13,0,-0.100,36.9,220.604679,0.485418,2.070564e-08
13,0,-0.900,15.6,206.308247,0.514453,2.297864e-08
13,1,0.700,49.2,312.610647,0.558574,3.180096e-08
13,1,0.700,20.7,342.408428,0.250970,3.761467e-09
13,1,0.500,27.7,289.793884,0.385745,1.068105e-08
13,1,0.700,27.7,225.332308,0.469181,1.360667e-08
13,1,0.700,27.7,237.648993,0.603064,3.003646e-08
13,1,-0.300,15.6,192.890434,0.433441,1.949055e-08
13,0,-0.300,20.7,256.744001,0.398881,2.359589e-08
13,1,0.900,20.7,321.407702,0.708456,4.511347e-08
13,1,0.500,15.6,293.785132,0.802758,5.764892e-08
13,1,0.300,20.7,230.248448,0.534067,3.033202e-08
13,0,0.900,36.9,195.055560,0.314857,1.018164e-08
13,0,0.900,20.7,199.147087,0.497681,2.662614e-08
13,1,0.100,20.7,250.293876,0.547362,2.875648e-08
13,0,-0.100,20.7,254.210168,0.673515,4.078718e-08
13,0,-0.900,36.9,184.653602,0.319841,1.075732e-08
13,0,-0.100,36.9,213.240290,0.565674,2.935719e-08
13,1,0.700,27.7,257.515313,0.148739,3.031970e-10
13,1,0.500,36.9,219.511931,0.553869,3.036493e-08
13,0,0.700,11.7,304.613271,0.839254,7.238141e-08
13,1,0.700,49.2,423.165006,0.732002,5.760150e-08
13,1,-0.900,49.2,229.309429,0.398435,2.091627e-08
13,0,-0.300,49.2,209.507759,0.530555,2.657234e-08
13,1,0.700,20.7,205.473840,0.537092,3.272442e-08
13,1,0.500,49.2,188.608916,0.383794,9.187591e-09
13,1,-0.500,27.7,220.785876,0.493874,2.968651e-08
13,0,0.300,36.9,221.714482,0.594445,3.347360e-08
13,0,0.100,36.9,185.930447,0.490052,2.324648e-08
13,1,0.700,27.7,252.175041,0.663693,4.007243e-08
13,0,0.500,27.7,210.318579,0.534608,2.410411e-08
13,1,0.100,27.7,222.276206,0.475164,1.507482e-08
13,1,0.300,49.2,241.077312,0.423688,1.962232e-08
13,0,0.500,15.6,322.668967,0.572557,2.231086e-08
13,0,-0.500,15.6,224.585918,0.636152,3.333382e-08
13,0,-0.100, 8.7,208.101031,0.545371,3.172624e-08
13,0,0.500,20.7,294.333008,0.494219,3.026484e-08
13,1,0.300,36.9,194.448755,0.405654,1.146829e-08
13,1,0.500,36.9,231.759809,0.542762,3.127789e-08
13,0,0.700,49.2,254.523667,0.479510,1.866010e-08
13,0,-0.300,36.9,223.952141,0.600513,3.295643e-08
13,1,-0.500,36.9,216.378582,0.580450,3.149381e-08
13,1,-0.500,11.7,473.650559,0.475263,3.152034e-08
13,1,0.300,36.9,220.951276,0.386174,1.673857e-08
13,1,0.500,15.6,283.698735,0.594965,3.545094e-08
13,1,-0.700,49.2,205.146932,0.371236,1.026126e-08
13,1,-0.500,15.6,227.777752,0.470517,2.957531e-08
13,0,-0.100,15.6,326.384323,0.503322,3.122485e-08
13,0,-0.900, 8.7,235.290192,0.678964,3.897393e-08
13,1,0.300,15.6,263.149772,0.778677,5.159080e-08
13,0,-0.100,11.7,192.304413,0.483848,2.398215e-08
13,1,0.300,27.7,186.715088,0.216930,2.030785e-09
13,0,0.300,11.7,209.331263,0.645478,3.580184e-08
13,1,0.700,36.9,234.372232,0.611309,3.319695e-08
13,1,0.500,20.7,252.113060,0.320899,7.993820e-09
13,1,0.300,27.7,268.075881,0.531679,2.145181e-08
13,0,-0.300, 8.7,274.113334,0.658836,3.140664e-08
13,0,0.300,27.7,258.116336,0.519192,3.562744e-08
13,1,0.900,27.7,332.924142,0.700692,3.571994e-08
13,1,-0.100,36.9,212.867667,0.517745,3.025411e-08
13,1,0.500,36.9,249.619452,0.419121,1.923337e-08
13,1,0.900,36.9,239.026686,0.639689,3.900798e-08
13,1,0.900,36.9,285.962484,0.270431,4.722352e-09
13,0,0.100,27.7,212.058608,0.535388,3.032365e-08
13,1,0.100,49.2,280.091505,0.545863,2.543779e-08
13,0,-0.900,11.7,243.740742,0.449737,2.542751e-08
13,1,0.500,49.2,231.849143,0.516961,2.812276e-08
13,0,0.300,11.7,210.468722,0.600003,3.061564e-08
13,1,0.500,27.7,269.728060,0.639646,4.036896e-08
13,0,0.500,27.7,227.785376,0.465764,2.734108e-08
13,0,0.700,49.2,239.344926,0.682977,3.088389e-08
13,0,-0.700,11.7,220.281046,0.295797,1.290153e-08
13,0,-0.300,11.7,193.217585,0.288121,7.402722e-09
13,0,-0.500,49.2,206.424815,0.468782,2.700774e-08
13,0,0.700,27.7,364.921027,0.440234,2.329151e-08
13,0,-0.900,27.7,201.085965,0.329427,1.512225e-08
13,0,0.300,15.6,240.241015,0.659901,4.117014e-08
13,0,0.700,11.7,197.473803,0.196262,1.700903e-09
13,1,0.500,27.7,224.043433,0.484227,2.676361e-08
13,1,0.500,36.9,255.822207,0.451956,1.735117e-08
13,1,0.500,20.7,214.355516,0.491513,2.771866e-08
13,1,0.500,27.7,303.042555,0.544993,2.420666e-08
13,0,-0.500, 8.7,266.948692,0.513113,2.872169e-08
13,0,0.900,49.2,240.792132,0.483858,2.326218e-08
13,1,-0.100,15.6,226.338562,0.456499,2.277459e-08
13,0,0.500,11.7,199.205152,0.549237,2.514033e-08
13,0,0.500,20.7,206.724263,0.585613,3.022346e-08
13,0,0.300,20.7,175.616531,0.101820,2.072886e-11
13,1,-0.500,20.7,298.560874,0.930637,8.670707e-08
13,1,0.900,20.7,223.465246,0.587421,3.182389e-08
13,1,0.900,36.9,406.001789,0.843813,7.948154e-08
13,1,0.500,27.7,258.057780,0.335996,7.681406e-09
13,0,-0.300,36.9,251.391935,0.279223,9.780938e-09
13,0,0.900,11.7,208.823907,0.561517,3.094181e-08
13,1,0.900,36.9,212.996122,0.673586,3.736489e-08
13,1,0.500,27.7,230.256169,0.497118,2.858508e-08
13,0,0.500,27.7,186.235600,0.346855,1.482663e-08
13,1,-0.900,49.2,231.324238,0.542500,2.511975e-08
13,1,-0.500,49.2,243.738874,0.580072,4.199001e-08
13,0,0.900, 6.6,265.426251,0.600364,2.614358e-08
13,0,0.900,20.7,307.997124,0.413750,1.228516e-08
13,0,-0.300,20.7,219.064355,0.562431,2.408752e-08
13,0,0.500,49.2,374.914537,0.687121,3.812474e-08
13,1,0.700,27.7,254.196786,0.683952,4.575108e-08
13,1,0.300,27.7,222.755515,0.665080,3.740774e-08
13,0,-0.700,11.7,227.061389,0.679995,3.927902e-08
13,1,0.300,27.7,206.067844,0.490639,1.557741e-08
13,0,0.300,49.2,232.331164,0.468608,2.936073e-08
13,1,0.900,36.9,220.411099,0.422053,1.798919e-08
13,0,0.500,20.7,280.915985,0.456473,3.037720e-08
13,1,0.300,11.7,222.486055,0.500964,3.050374e-08
13,0,0.300,15.6,218.398897,0.515439,2.912207e-08
13,1,0.300,15.6,184.029131,0.384953,1.096943e-08
13,1,0.700,20.7,281.433115,0.782954,5.346942e-08
13,1,-0.700,27.7,211.013432,0.453641,2.686435e-08
13,0,0.500,27.7,219.254158,0.613258,3.230709e-08
13,1,-0.100,27.7,259.798403,0.480427,2.513033e-08
13,0,0.700,36.9,233.288575,0.436913,1.861875e-08
13,0,0.500,15.6,340.916030,0.706560,5.174139e-08
13,0,0.700,27.7,205.992001,0.359562,1.750021e-08
13,1,0.700,36.9,239.345602,0.605299,3.534499e-08
13,0,-0.500,15.6,237.257360,0.494066,3.337738e-08
13,1,0.700,20.7,250.722075,0.730642,3.441128e-08
13,0,0.900,49.2,212.456992,0.476472,2.475901e-08
13,1,0.900,11.7,223.317933,0.616379,3.646038e-08
13,0,0.700,11.7,234.780007,0.547218,3.095251e-08
13,0,-0.100,27.7,337.518955,0.878505,8.519475e-08
13,1,0.500,27.7,232.107483,0.573862,2.886603e-08
13,1,0.900,49.2,240.263008,0.644014,4.198450e-08
13,0,0.900,27.7,279.698185,0.654084,4.360185e-08
13,0,0.700,20.7,185.337524,0.329174,6.129243e-09
13,1,0.500,27.7,204.432266,0.402536,1.879896e-08
13,1,-0.900,49.2,270.642732,0.518770,2.417970e-08
13,0,0.100,20.7,208.266676,0.338818,1.506092e-08
13,0,0.900,49.2,390.681230,0.216553,2.468690e-09
13,1,0.700,36.9,234.248742,0.663132,3.757889e-08
13,1,-0.300,36.9,213.157092,0.618397,3.416197e-08
13,0,0.300,20.7,283.077878,0.690306,4.242477e-08
13,1,0.500,36.9,352.341844,0.658357,3.313945e-08
13,1,0.900,27.7,237.183369,0.454596,1.480658e-08
13,1,0.700,27.7,224.698565,0.586306,3.333276e-08
13,1,0.100,36.9,197.500320,0.389390,1.773698e-08
13,0,0.500,11.7,229.622051,0.638064,3.935242e-08
13,0,0.500,15.6,308.457546,0.421394,2.176844e-08
13,0,-0.300,11.7,202.344649,0.536136,3.003379e-08
13,1,0.500,36.9,373.397129,0.550817,2.764851e-08
13,1,0.700,49.2,272.135245,0.641213,2.844438e-08
13,0,-0.700,20.7,200.310269,0.416380,2.178154e-08
13,0,0.900,15.6,260.990162,0.508498,3.055555e-08
13,0,-0.700,27.7,243.835558,0.678634,4.565076e-08
13,0,0.700,20.7,203.556546,0.405691,1.996254e-08
13,0,-0.100,27.7,194.076458,0.538959,2.455063e-08
13,0,-0.300,20.7,267.697611,0.716643,3.633751e-08
13,1,0.900,27.7,229.513804,0.667178,3.283523e-08
13,0,-0.100,36.9,238.589865,0.543546,2.477419e-08
13,0,0.100,36.9,214.767449,0.632900,3.776879e-08
13,1,0.100,49.2,227.146316,0.512706,3.283451e-08
13,0,-0.300,36.9,247.033996,0.629487,3.742448e-08
13,1,0.500,36.9,255.117900,0.682094,3.723180e-08
13,0,-0.100,36.9,269.537396,0.658564,4.504793e-08
13,1,0.500,36.9,258.568898,0.460907,2.833227e-08
13,1,-0.100,27.7,325.856508,0.622629,3.937848e-08
13,0,0.900,27.7,220.499066,0.715319,3.913065e-08
13,0,0.700,27.7,193.263505,0.548450,2.847408e-08
13,1,0.300,15.6,276.629750,0.316364,8.255552e-09
13,0,0.500,15.6,290.714174,0.626643,3.257141e-08
13,0,0.700,20.7,228.860910,0.713541,5.226239e-08
13,0,0.700,20.7,370.683099,0.993988,7.153056e-08
13,1,0.900,27.7,320.032145,0.747479,4.140265e-08
13,1,0.900,49.2,261.011888,0.650373,3.261513e-08
13,1,-0.300,20.7,226.134298,0.435266,2.397953e-08
13,0,0.900,27.7,167.456074,0.313463,9.386030e-09
13,1,0.300,49.2,250.142899,0.373476,1.026392e-08
13,0,0.300,36.9,250.455750,0.454969,2.646396e-08
13,1,-0.500,20.7,275.558401,0.745586,4.789051e-08
13,0,-0.700,27.7,185.166924,0.408617,1.913319e-08
13,1,0.900,27.7,416.201575,0.529020,2.232810e-08
13,1,0.900,27.7,204.555252,0.523875,2.018629e-08
13,0,0.100,27.7,210.688090,0.602821,3.036416e-08
13,0,0.700,27.7,204.073591,0.488729,2.639163e-08
13,0,0.900,36.9,239.014172,0.507526,2.879919e-08
13,0,0.100,20.7,177.829818,0.518664,2.530062e-08
13,0,0.700,20.7,229.495704,0.617826,2.377338e-08
13,0,0.500,15.6,392.023429,0.584137,3.646903e-08
13,0,0.300,36.9,173.857007,0.307815,6.151689e-09
13,0,0.500,27.7,215.047799,0.646215,3.778229e-08
13,1,0.300,15.6,219.683510,0.523388,2.691319e-08
13,1,0.100,27.7,246.937092,0.192281,1.264228e-09
13,0,0.700,20.7,277.727778,0.625532,3.579813e-08
13,1,0.100,49.2,328.904108,0.607047,3.443850e-08
13,1,0.500,49.2,289.343899,0.673497,3.584056e-08
13,1,0.900,36.9,276.037420,0.217820,2.081349e-09
13,0,0.500,36.9,218.482812,0.478976,2.281077e-08
13,0,-0.500,27.7,233.474839,0.519433,2.686152e-08
13,0,0.300,27.7,222.021836,0.649063,3.681170e-08
13,1,0.700,49.2,325.222685,0.679411,3.388297e-08
13,0,0.900,49.2,196.438651,0.272009,4.580057e-09
13,1,0.900,27.7,260.696527,0.645209,3.887616e-08
13,0,0.300,27.7,229.831789,0.694902,4.234765e-08
13,0,-0.700,15.6,296.681662,0.983339,8.317475e-08
13,1,0.900,49.2,234.542353,0.604213,3.315944e-08
13,1,0.500,49.2,334.780540,0.444258,2.240945e-08
13,0,0.900,49.2,242.000255,0.640564,3.436866e-08
13,1,0.300,27.7,181.024385,0.466230,2.357965e-08
13,0,0.700,27.7,210.135362,0.615715,3.354438e-08
13,0,-0.700,20.7,258.729861,0.575415,3.659623e-08
13,0,0.700,27.7,244.573733,0.544142,3.112526e-08
13,1,0.500,49.2,257.221257,0.531772,3.354608e-08
13,0,-0.100,11.7,188.862775,0.548881,2.864630e-08
13,0,0.100,27.7,213.620323,0.496408,1.579209e-08
13,1,0.100,27.7,222.364015,0.499973,3.124649e-08
13,0,-0.500,11.7,212.421323,0.691706,3.953413e-08
13,0,0.700,15.6,224.336975,0.605549,3.518404e-08
13,1,-0.300,36.9,207.631851,0.560473,2.607019e-08
13,1,0.300,20.7,261.922358,0.528299,2.427055e-08
13,1,0.900,15.6,334.532044,0.883604,6.932446e-08
13,1,0.500,36.9,240.666598,0.700305,4.072903e-08
13,0,-0.700,20.7,174.840264,0.207953,3.323300e-09
13,1,0.900,49.2,256.848005,0.567727,3.143724e-08
13,1,-0.900,49.2,229.028658,0.599475,3.027390e-08
13,0,-0.300,11.7,209.203554,0.368997,1.944953e-08
13,0,0.100,11.7,240.233763,0.474088,2.749079e-08
13,1,0.700,49.2,229.509379,0.172501,6.921252e-10
13,1,0.900,20.7,257.187031,0.754904,5.280080e-08
13,1,0.300,49.2,246.209494,0.545784,2.174070e-08
13,1,0.500,27.7,213.764222,0.368427,1.865906e-08
13,0,0.100,27.7,194.536452,0.299308,1.022561e-08
13,0,0.300,36.9,316.387181,0.559918,3.938239e-08
13,1,-0.300,36.9,236.627514,0.496174,2.905790e-08
13,0,0.500, 6.6,231.530327,0.445577,2.367898e-08
